Time Stamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Quaternion 0	Quaternion 1	Quaternion 2	Quaternion 3
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL
milliseconds	m/(s^2) *	m/(s^2) *	m/(s^2) *	degrees/s *	degrees/s *	degrees/s *	local flux *	local flux *	local flux *	normalised quaternion	normalised quaternion	normalised quaternion	normalised quaternion
48128288.94042969	-12.41584158415842	-10.66336633663366	17.82178217821782	-468.4981684981685	-826.7399267399267	-4500.7326007326	-0.2637931034482758	-6.818965517241379	-2.546551724137931	0.06627396940758953	0.5147753916586703	0.830863672288951	-0.2006978205963961
48128406.12792969	-18.75247524752475	-8.128712871287128	-20.1980198019802	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.293103448275862	-6.822413793103448	-2.544827586206897	0.04927898166047813	-0.1467250253484082	0.9663755198874801	-0.2053331523773449
48640273.31542969	15.46534653465346	-10.66336633663366	-17.66336633663366	-468.4981684981685	-826.7399267399267	-4875.824175824176	-0.3068965517241379	-6.829310344827586	-2.55	-0.003245130427834302	-0.7521023925610147	0.6486656173403964	-0.1164662058835354
48640390.50292969	9.128712871287128	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-4031.868131868132	-0.2827586206896552	-6.820689655172414	-2.572413793103448	-0.03986823466508123	-0.9917214815902774	0.1186484911256995	0.0286629093197058
49152320.19042969	2.792079207920792	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3094.139194139194	-0.2810344827586207	-6.837931034482758	-2.560344827586207	-0.06897356301823175	-0.9174554265756292	-0.3518450709173503	0.1724042746647106
49152468.62792969	-3.544554455445545	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4313.186813186813	-0.3017241379310345	-6.818965517241379	-2.555172413793104	-0.04516533701896373	-0.5011814070460444	-0.8237953358995567	0.2610335880944196
49664429.56542969	-9.881188118811881	-13.1980198019802	-20.1980198019802	-468.4981684981685	-827.4725274725274	-4406.959706959707	-0.2482758620689655	-6.839655172413793	-2.556896551724138	-0.0003064438871637272	0.1301326018916784	-0.9616280950879171	0.2415301611696351
50176398.31542969	-16.21782178217822	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.2655172413793103	-6.834482758620689	-2.560344827586207	0.0108825970887831	0.6344949655267345	-0.7625341020649994	0.1258548806751497
50176398.31542969	18	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.4725274725274	-2719.047619047619	-0.3051724137931034	-6.824137931034483	-2.555172413793104	0.01554165926829159	0.9029508596922392	-0.4289971055349666	-0.01999212972284754
50688288.94042969	11.66336633663366	-10.66336633663366	-15.12871287128713	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2810344827586207	-6.837931034482758	-2.551724137931034	0.008957750955671508	0.9802647746721732	0.1233569463542101	-0.1542199533811837
50688335.81542969	5.326732673267327	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-4125.641025641025	-0.2896551724137931	-6.839655172413793	-2.53448275862069	-0.009583709646151304	0.7059525424724905	0.6695551780433145	-0.2307271632067408
50688335.81542969	-1.00990099009901	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.2896551724137931	-6.822413793103448	-2.537931034482758	-0.03952658463746611	0.104304638876985	0.9712759334860714	-0.2101933691780013
50688351.44042969	-7.346534653465347	-13.1980198019802	17.82178217821782	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.2982758620689655	-6.824137931034483	-2.55	-0.04787486117964759	-0.5450715100644919	0.8320264075325756	-0.09130774201282318
50688374.87792969	-13.68316831683168	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3844.322344322344	-0.2706896551724138	-6.825862068965517	-2.567241379310345	-0.02059684385782466	-0.9120894001474457	0.4034717868286742	0.06985136645081361
51200273.31542969	-20.01980198019802	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.4725274725274	-4688.278388278388	-0.2810344827586207	-6.843103448275862	-2.55	0.02095052716484764	-0.9468408674027867	-0.2548495603689948	0.1952054015830087
51200476.44042969	14.1980198019802	-13.1980198019802	-15.12871287128713	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2948275862068965	-6.817241379310345	-2.570689655172414	0.03154344746238728	-0.6390589309175917	-0.7283484158564302	0.245188251872069
51712320.19042969	7.861386138613861	-10.66336633663366	-15.12871287128713	-468.4981684981685	-827.4725274725274	-3281.684981684981	-0.2775862068965517	-6.836206896551724	-2.555172413793104	0.0194287418358823	-0.1684734741106914	-0.9596289640595149	0.2243913185705082
51712554.56542969	1.524752475247525	-8.128712871287128	-15.12871287128713	-468.4981684981685	-827.4725274725274	-4500.7326007326	-0.2586206896551724	-6.820689655172414	-2.570689655172414	0.03817024870982093	0.472034334817549	-0.8713230203559666	0.1285410948472903
52224413.94042969	-4.811881188118812	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3656.776556776556	-0.2775862068965517	-6.836206896551724	-2.563793103448276	0.02038507340000999	0.8671734982933429	-0.4970362310109338	-0.02344264709045304
52224421.75292969	-11.14851485148515	-13.1980198019802	17.82178217821782	-468.4981684981685	-827.4725274725274	-3375.457875457875	-0.2879310344827586	-6.83103448275862	-2.543103448275862	0.003169800188331223	0.9852943331601282	0.004388542024093392	-0.1707798878914233
52736413.94042969	-17.48514851485148	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.8388278388278	-3469.230769230769	-0.2741379310344828	-6.822413793103448	-2.560344827586207	-0.02210569351993439	0.8144663807351162	0.5134557575852343	-0.2692935906567711
53248281.12792969	16.73267326732673	-13.1980198019802	-20.1980198019802	-468.4981684981685	-827.106227106227	-4500.7326007326	-0.3	-6.832758620689655	-2.553448275862069	-0.07749947285499745	0.2993748310157665	0.9163354627539378	-0.2543577440555042
53760273.31542969	10.3960396039604	-13.1980198019802	-20.1980198019802	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2603448275862069	-6.822413793103448	-2.555172413793104	-0.07939144550445823	-0.2675589585631669	0.9489403984368133	-0.1470419065705019
54272265.50292969	4.059405940594059	-8.128712871287128	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3187.912087912088	-0.2620689655172413	-6.827586206896552	-2.563793103448276	-0.03957846440991614	-0.6957010294287617	0.7172398329292863	0.0008030356679704399
54272328.00292969	-2.277227722772277	-13.1980198019802	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3000.3663003663	-0.2775862068965517	-6.818965517241379	-2.553448275862069	0.01274630399386114	-0.9340993821521367	0.3231492724347526	0.1512297051586838
54272328.00292969	-8.613861386138614	-10.66336633663366	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3563.003663003663	-0.2672413793103448	-6.820689655172414	-2.546551724137931	0.07204282209631731	-0.9393757376394865	-0.2178161949199424	0.2548316317674601
54272328.00292969	-14.95049504950495	-8.128712871287128	-20.1980198019802	-468.4981684981685	-826.7399267399267	-4313.186813186813	-0.2741379310344828	-6.825862068965517	-2.574137931034483	0.1290017012652532	-0.5963335105951011	-0.7493778104269688	0.2572504663779535
54272421.75292969	19.26732673267327	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-2250.18315018315	-0.2879310344827586	-6.839655172413793	-2.570689655172414	0.07496589768744993	-0.2570032902960027	-0.9397153942413806	0.2127543202539265
54784359.25292969	12.93069306930693	-13.1980198019802	-20.1980198019802	-468.4981684981685	-827.106227106227	-4219.413919413919	-0.2879310344827586	-6.832758620689655	-2.546551724137931	0.066568643135408	0.3599350806652823	-0.925314183377608	0.0990404740387386
54784413.94042969	6.594059405940594	-13.1980198019802	-15.12871287128713	-468.4981684981685	-827.106227106227	-3844.322344322344	-0.2672413793103448	-6.818965517241379	-2.532758620689655	0.02440061669052299	0.8103377377362878	-0.5832719398424442	-0.05050945355069252
55296398.31542969	0.2574257425742574	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3469.230769230769	-0.2672413793103448	-6.836206896551724	-2.548275862068965	-0.0260933584467676	0.9776705065627556	-0.09049734834910124	-0.1878556551825758
55296406.12792969	-6.079207920792079	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.2482758620689655	-6.83103448275862	-2.572413793103448	-0.07146434610610773	0.8532286601085007	0.4422701423962669	-0.2670034118693336
55296515.50292969	-12.41584158415842	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4500.7326007326	-0.2948275862068965	-6.824137931034483	-2.570689655172414	-0.1191285933965222	0.3769921035952383	0.8869016325998759	-0.2389368664603227
55808281.12792969	-18.75247524752475	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3281.684981684981	-0.2706896551724138	-6.827586206896552	-2.560344827586207	-0.07986728688688653	-0.1259101013752727	0.9790588978698661	-0.1386056902108983
55808328.00292969	15.46534653465346	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3375.457875457875	-0.2879310344827586	-6.825862068965517	-2.539655172413793	-0.03193696977429456	-0.6056663273267622	0.7950734247656992	-0.002564982551451252
56320273.31542969	9.128712871287128	-15.73267326732673	-20.1980198019802	-468.4981684981685	-827.106227106227	-3469.230769230769	-0.3120689655172414	-6.837931034482758	-2.551724137931034	0.02723650501799955	-0.9169982785533272	0.3748333143958975	0.1336873828886833
56320273.31542969	2.792079207920792	-8.128712871287128	-20.1980198019802	-468.4981684981685	-827.106227106227	-4031.868131868132	-0.2775862068965517	-6.822413793103448	-2.543103448275862	0.08548989226004983	-0.9473138711829702	-0.2182322758179898	0.2183176162772962
56320312.37792969	-3.544554455445545	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.106227106227	-4782.051282051281	-0.2706896551724138	-6.825862068965517	-2.553448275862069	0.1280488097561618	-0.5728908398399855	-0.7839105325151104	0.2021975889058584
56320359.25292969	-9.881188118811881	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4500.7326007326	-0.2655172413793103	-6.818965517241379	-2.546551724137931	0.1004710011211789	0.04023335902728414	-0.9888976347290988	0.101824961489233
56320398.31542969	-16.21782178217822	-10.66336633663366	-17.66336633663366	-468.4981684981685	-826.3736263736263	-2812.820512820513	-0.2896551724137931	-6.822413793103448	-2.55	0.005184706072745742	0.4661289856520859	-0.8843642357992301	-0.02442920377623265
56832249.87792969	18	-10.66336633663366	-15.12871287128713	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.2655172413793103	-6.836206896551724	-2.56551724137931	-0.07623624433276453	0.9082282774107613	-0.3926346801579388	-0.1230749328612016
56832460.81542969	11.66336633663366	-10.66336633663366	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3000.3663003663	-0.2672413793103448	-6.839655172413793	-2.555172413793104	-0.1100332487936341	0.9685701929649746	0.08173510863153134	-0.2075664652025992
57344421.75292969	5.326732673267327	-8.128712871287128	17.82178217821782	-468.4981684981685	-827.106227106227	-3375.457875457875	-0.2862068965517242	-6.832758620689655	-2.558620689655172	-0.1225462320826147	0.7704520646478967	0.5795480546554026	-0.2356057924315216
57856374.87792969	-1.00990099009901	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3656.776556776556	-0.296551724137931	-6.829310344827586	-2.55	-0.112745156137573	0.3212863862714226	0.9210652334851455	-0.188950849241593
57856374.87792969	-7.346534653465347	-8.128712871287128	-20.1980198019802	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.2413793103448276	-6.818965517241379	-2.560344827586207	-0.04311404815411839	-0.1493007270764679	0.9830096799023013	-0.09768541838256979
58368320.19042969	-13.68316831683168	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-2719.047619047619	-0.2672413793103448	-6.839655172413793	-2.544827586206897	0.04115062762925234	-0.5541359474926675	0.8312518647297068	0.01613427796672679
58368453.00292969	-20.01980198019802	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3656.776556776556	-0.2672413793103448	-6.820689655172414	-2.560344827586207	0.1109023499253621	-0.9033395840173916	0.3985777860445237	0.1131989982295094
58880273.31542969	14.1980198019802	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4969.597069597069	-0.2844827586206897	-6.829310344827586	-2.548275862068965	0.1451344554423894	-0.9348192324175109	-0.2974813045934953	0.1286618279177204
58880351.44042969	7.861386138613861	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.2775862068965517	-6.822413793103448	-2.56551724137931	0.1059015672349556	-0.5573061163607116	-0.8176296538214343	0.09836920207037632
59392296.75292969	1.524752475247525	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3938.095238095238	-0.2827586206896552	-6.818965517241379	-2.556896551724138	0.01361748597267113	0.00139157140100011	-0.999176673791027	0.03819165035344077
59904281.12792969	-4.811881188118812	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4500.7326007326	-0.296551724137931	-6.820689655172414	-2.548275862068965	-0.07949875531446451	0.6093140575640239	-0.7881743531391929	-0.0346051471884008
59904398.31542969	-11.14851485148515	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.2844827586206897	-6.818965517241379	-2.539655172413793	-0.137550812817106	0.9617107681031324	-0.2192110940577656	-0.09021457005292519
60416265.50292969	-17.48514851485148	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-4969.597069597069	-0.2862068965517242	-6.829310344827586	-2.556896551724138	-0.1326081083966533	0.8662841586944837	0.4710612731358419	-0.1003400365461954
60416382.69042969	16.73267326732673	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.2706896551724138	-6.825862068965517	-2.563793103448276	-0.04800370211185982	0.5456380225538067	0.830543464462681	-0.1008580515648343
60928343.62792969	10.3960396039604	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2775862068965517	-6.837931034482758	-2.555172413793104	0.03657147398371649	0.01047527856670646	0.9967993792177978	-0.07031211432335838
60928413.94042969	4.059405940594059	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3938.095238095238	-0.2810344827586207	-6.825862068965517	-2.551724137931034	0.1045326637541018	-0.5542946478111426	0.8254713434746987	-0.02067430091851118
60928421.75292969	-2.277227722772277	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2982758620689655	-6.836206896551724	-2.558620689655172	0.1382762411264273	-0.9136746307868918	0.3800884763738032	0.04013851422541313
61440320.19042969	-8.613861386138614	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-4219.413919413919	-0.2620689655172413	-6.83103448275862	-2.546551724137931	0.1260682976407317	-0.959365091206575	-0.2386286239236943	0.08235159955005168
61440476.44042969	-14.95049504950495	-8.128712871287128	17.82178217821782	-468.4981684981685	-826.7399267399267	-3375.457875457875	-0.2827586206896552	-6.818965517241379	-2.56551724137931	0.05513911339060276	-0.7014204108302878	-0.7019682101534729	0.1104975899243875
61952304.56542969	19.26732673267327	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4031.868131868132	-0.2603448275862069	-6.832758620689655	-2.558620689655172	-0.01467682591487732	-0.1657930715586511	-0.9815264676471019	0.09435592992713676
62464281.12792969	12.93069306930693	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2724137931034483	-6.822413793103448	-2.553448275862069	-0.08317910611841912	0.4009779275930733	-0.911218060874653	0.04449250975548841
62464281.12792969	6.594059405940594	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-4313.186813186813	-0.2827586206896552	-6.824137931034483	-2.543103448275862	-0.1144412975794494	0.8678923079485596	-0.4832278271140845	-0.01252989683336607
62464499.87792969	0.2574257425742574	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.2586206896551724	-6.820689655172414	-2.539655172413793	-0.111564130057227	0.9887707101455639	-0.02325117644690528	-0.09667114583290079
62976367.06542969	-6.079207920792079	-13.1980198019802	-20.1980198019802	-468.4981684981685	-827.4725274725274	-2906.593406593407	-0.2862068965517242	-6.818965517241379	-2.543103448275862	-0.08263215549131787	0.8815433941171184	0.4352590049054476	-0.1631035554978773
63488288.94042969	-12.41584158415842	-10.66336633663366	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3563.003663003663	-0.2862068965517242	-6.827586206896552	-2.546551724137931	-0.04561223587096722	0.5067039315546146	0.8424393007187916	-0.1773884840974216
63488484.25292969	-18.75247524752475	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-3938.095238095238	-0.2637931034482758	-6.824137931034483	-2.586206896551724	-0.003220848294796153	-0.07005070525296911	0.9891526334176067	-0.1290720443505772
64000312.37792969	15.46534653465346	-10.66336633663366	-20.1980198019802	-468.4981684981685	-827.106227106227	-3563.003663003663	-0.2551724137931035	-6.83103448275862	-2.544827586206897	0.03867081568278549	-0.5858149078859856	0.8086832789588205	-0.03683498398768589
64000406.12792969	9.128712871287128	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-4688.278388278388	-0.2603448275862069	-6.822413793103448	-2.543103448275862	0.05761445532287023	-0.9624179241855144	0.2596880046035329	0.05472160459388987
64512374.87792969	2.792079207920792	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.106227106227	-3000.3663003663	-0.253448275862069	-6.839655172413793	-2.560344827586207	0.04715737235568465	-0.9626485958795684	-0.2157709909721308	0.1566101610321217
65024312.37792969	-3.544554455445545	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.106227106227	-5063.369963369963	-0.2706896551724138	-6.834482758620689	-2.537931034482758	0.06357463249649425	-0.5689475537813977	-0.800582225121712	0.1769888357164586
65024429.56542969	-9.881188118811881	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-3656.776556776556	-0.2689655172413793	-6.825862068965517	-2.543103448275862	0.01404728526871514	-0.03811127530166633	-0.9900320778967062	0.1348580335278185
65536304.56542969	-16.21782178217822	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3938.095238095238	-0.2689655172413793	-6.834482758620689	-2.543103448275862	-0.03747998315036465	0.5317155419666499	-0.844849745669051	0.04585564891155595
65536406.12792969	18	-8.128712871287128	-15.12871287128713	-468.4981684981685	-827.4725274725274	-3563.003663003663	-0.3120689655172414	-6.827586206896552	-2.556896551724138	-0.06898823165348945	0.8947317199018475	-0.4374722650755467	-0.05756553295572519
66048296.75292969	11.66336633663366	-15.73267326732673	-20.1980198019802	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.2844827586206897	-6.832758620689655	-2.560344827586207	-0.08454025213005413	0.9683349428860482	0.1981079709361851	-0.1262284278885256
66048351.44042969	5.326732673267327	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-3844.322344322344	-0.2568965517241379	-6.822413793103448	-2.570689655172414	-0.05841689413741179	0.6848172790872721	0.7094382846990642	-0.1559169039780276
66560320.19042969	-1.00990099009901	-13.1980198019802	-17.66336633663366	-468.4981684981685	-827.106227106227	-3844.322344322344	-0.2741379310344828	-6.83103448275862	-2.56551724137931	-0.009585682578562979	0.1642889631118847	0.9771564490805491	-0.1344712806119469
67072288.94042969	-7.346534653465347	-8.128712871287128	-17.66336633663366	-468.4981684981685	-827.106227106227	-2812.820512820513	-0.2758620689655172	-6.81551724137931	-2.541379310344828	0.07214772099152734	-0.289786719705515	0.9514758717789533	-0.07424303913853988
67072390.50292969	-13.68316831683168	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.3051724137931034	-6.825862068965517	-2.556896551724138	0.1065765950238401	-0.8111634916866947	0.574893965919183	-0.01233479215421124
67584296.75292969	-20.01980198019802	-13.1980198019802	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3469.230769230769	-0.2810344827586207	-6.83103448275862	-2.541379310344828	0.1053190619228977	-0.9891158142869956	0.06897091840026912	0.07616307201050841
67584507.69042969	14.1980198019802	-15.73267326732673	-15.12871287128713	-468.4981684981685	-827.106227106227	-3750.54945054945	-0.2827586206896552	-6.822413793103448	-2.537931034482758	0.07518377338104956	-0.8593001638535313	-0.4905067871827907	0.1239101301310667
68096398.31542969	7.861386138613861	-13.1980198019802	-15.12871287128713	-468.4981684981685	-826.3736263736263	-4406.959706959707	-0.2603448275862069	-6.829310344827586	-2.563793103448276	0.03010650305584636	-0.3773509822653969	-0.9179296602564098	0.1187643611469394
68608328.00292969	1.524752475247525	-13.1980198019802	-20.1980198019802	-468.4981684981685	-827.106227106227	-4219.413919413919	-0.2793103448275862	-6.827586206896552	-2.544827586206897	-0.03162295341744403	0.243237774141485	-0.9671392099429443	0.06691130426760107
68608390.50292969	-4.811881188118812	-8.128712871287128	-20.1980198019802	-468.4981684981685	-827.106227106227	-2719.047619047619	-0.2775862068965517	-6.827586206896552	-2.553448275862069	-0.1095235843688492	0.6338975390785742	-0.7653632651532178	-0.01993907648645099
68608390.50292969	-11.14851485148515	-10.66336633663366	-17.66336633663366	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.2862068965517242	-6.836206896551724	-2.537931034482758	-0.1510758182776122	0.9629199626757471	-0.212869219082768	-0.06817578880643949
68608406.12792969	-17.48514851485148	-8.128712871287128	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3844.322344322344	-0.2879310344827586	-6.836206896551724	-2.567241379310345	-0.1281474510908997	0.9146968137730158	0.3680933838061459	-0.1068420818336106
68608406.12792969	16.73267326732673	-10.67326732673267	-20.1980198019802	-468.4981684981685	-826.7399267399267	-4031.868131868132	-0.2637931034482758	-6.829310344827586	-2.551724137931034	-0.06801332708187569	0.5343016356916207	0.8373284013064813	-0.09368616654578416
69120288.94042969	10.3960396039604	-10.67326732673267	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3563.003663003663	-0.253448275862069	-6.829310344827586	-2.541379310344828	0.02510449707547654	0.01093920577471442	0.9981896188606149	-0.05354981608284114
69120421.75292969	4.059405940594059	-8.138613861386139	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3844.322344322344	-0.2586206896551724	-6.820689655172414	-2.567241379310345	0.1054761331153333	-0.5422288388313192	0.8335841797676086	-0.0002948284904114318
69632296.75292969	-2.277227722772277	-10.67326732673267	-20.1980198019802	-468.4981684981685	-827.106227106227	-3938.095238095238	-0.2724137931034483	-6.827586206896552	-2.556896551724138	0.1491369153982421	-0.9147914156600806	0.3717560538174044	0.05207958093374185
70144288.94042969	-8.613861386138614	-8.138613861386139	-17.66336633663366	-468.4981684981685	-827.106227106227	-4875.824175824176	-0.293103448275862	-6.81551724137931	-2.556896551724138	0.1374581688954513	-0.9372213724602466	-0.3129882698652682	0.06899053365779374
70144288.94042969	-14.95049504950495	-13.20792079207921	-17.66336633663366	-468.4981684981685	-827.106227106227	-2343.956043956044	-0.2724137931034483	-6.818965517241379	-2.543103448275862	0.04509997676442175	-0.7461601882172816	-0.6536172598414887	0.1183023383230592
70144288.94042969	19.26732673267327	-8.138613861386139	-17.66336633663366	-468.4981684981685	-827.106227106227	-4500.7326007326	-0.2741379310344828	-6.822413793103448	-2.567241379310345	-0.007864929634989424	-0.1784722966839113	-0.978129209824087	0.1065318313327704
70144335.81542969	12.93069306930693	-10.67326732673267	-20.1980198019802	-468.4981684981685	-827.106227106227	-4406.959706959707	-0.2620689655172413	-6.841379310344827	-2.556896551724138	-0.05764133003624333	0.4567502634069001	-0.8863034541446065	0.05022809095236916
70144515.50292969	6.594059405940594	-8.138613861386139	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3750.54945054945	-0.3017241379310345	-6.827586206896552	-2.558620689655172	-0.09150540510298784	0.8659963808943097	-0.4904637879336111	-0.03350077373299477
70656445.19042969	0.2574257425742574	-10.67326732673267	-17.66336633663366	-468.4981684981685	-827.4725274725274	-3844.322344322344	-0.3	-6.822413793103448	-2.558620689655172	-0.1002893956053716	0.9863701941585591	0.07438152651519554	-0.1071600005505084
71168265.50292969	-6.079207920792079	-10.67326732673267	-20.1980198019802	-468.4981684981685	-826.7399267399267	-3750.54945054945	-0.2706896551724138	-6.836206896551724	-2.562068965517241	-0.07419792263925501	0.7765702993943353	0.6076564234775729	-0.1489527085388389
71168398.31542969	-12.41584158415842	-10.67326732673267	-17.66336633663366	-468.4981684981685	-826.7399267399267	-4594.505494505494	-0.2827586206896552	-6.85	-2.563793103448276	-0.03545323410197205	0.220014635796204	0.9669549425170061	-0.1238336277798075
71168484.25292969	-18.75247524752475	-8.138613861386139	17.82178217821782	-468.4981684981685	-827.106227106227	-4313.186813186813	-0.2724137931034483	-6.832758620689655	-2.553448275862069	0.02333167797187116	-0.4080424500252677	0.9116736996365487	-0.04252125552476102
71680312.37792969	15.46534653465346	-13.20792079207921	-20.1980198019802	-468.4981684981685	-827.4725274725274	-3750.54945054945	-0.2672413793103448	-6.832758620689655	-2.551724137931034	0.073663061469268	-0.836286615614524	0.5405242990914219	0.05506298221770548
71680406.12792969	9.128712871287128	-8.138613861386139	17.82178217821782	-468.4981684981685	-827.106227106227	-2906.593406593407	-0.2775862068965517	-6.827586206896552	-2.548275862068965	0.09871788786223952	-0.9777205998707055	0.09516049498026743	0.1589392569493036
71680499.87792969	2.792079207920792	-10.67326732673267	17.82178217821782	-468.4981684981685	-827.4725274725274	-4594.505494505494	-0.2706896551724138	-6.832758620689655	-2.544827586206897	0.1256468356791141	-0.8075512119076089	-0.5482749933223698	0.1773934737461701
72192335.81542969	-3.544554455445545	-8.138613861386139	-17.66336633663366	-468.4981684981685	-826.7399267399267	-3375.457875457875	-0.2827586206896552	-6.820689655172414	-2.56551724137931	0.07904833541457035	-0.4077549015321553	-0.8962897762221268	0.1554089379166394
72704281.12792969	-9.881188118811881	-13.20792079207921	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4031.868131868132	-0.2741379310344828	-6.825862068965517	-2.558620689655172	0.0212619472231761	0.1864057773555562	-0.9792114450844449	0.07710876464049173
72704390.50292969	-16.21782178217822	-13.20792079207921	-20.1980198019802	-468.4981684981685	-826.7399267399267	-4219.413919413919	-0.2775862068965517	-6.822413793103448	-2.562068965517241	-0.04305701446291157	0.7263770320171479	-0.6852410353174115	-0.03110023119884974
73216304.56542969	18	-8.138613861386139	-15.12871287128713	-468.4981684981685	-827.106227106227	-4594.505494505494	-0.2741379310344828	-6.822413793103448	-2.553448275862069	-0.08064531989722727	0.9866892023938896	-0.08189494409064681	-0.1150389863931954
73216343.62792969	11.66336633663366	-10.67326732673267	17.82178217821782	-468.4981684981685	-827.106227106227	-3844.322344322344	-0.2844827586206897	-6.820689655172414	-2.577586206896552	-0.07515718689335317	0.8519545659893543	0.4889195315033706	-0.1717047071652175
73216406.12792969	5.326732673267327	-10.67326732673267	-17.66336633663366	-468.4981684981685	-827.4725274725274	-4688.278388278388	-0.2655172413793103	-6.822413793103448	-2.555172413793104	-0.06489223328043683	0.3408545138387334	0.9259349863085359	-0.1491697006280079
73728273.31542969	-1.00990099009901	-10.67326732673267	-20.1980198019802	-468.4981684981685	-827.106227106227	-3187.912087912088	-0.2689655172413793	-6.827586206896552	-2.558620689655172	0.007643397597193024	-0.1586990764824117	0.9837689931530026	-0.08339514198997752
